case_id,pressure_mpa,inner_radius_mm,cylindrical_length_mm,boss_radius_mm,dome_shape,dome_radius_factor,helical_angle_min_deg,helical_angle_max_deg,transition_angle_max_deg,hoop_angle_deg,helical_pairs,transition_pairs,hoop_pairs,total_thickness_mm,layer_count,python_fiber_stress_ratio_max,calculix_fiber_stress_ratio_max,fiber_correction_ratio_calculix_over_python,python_fiber_proxy_pressure_mpa,calculix_fiber_proxy_pressure_mpa,python_raw_max_combined,calculix_raw_max_combined,python_raw_critical_zone,calculix_raw_critical_zone,calculix_fiber_proxy_zone,calculix_fiber_proxy_ply,calculix_fiber_proxy_ply_name,calculix_fiber_proxy_angle_deg,calculix_fiber_proxy_sigma_11_mpa,calculix_fiber_proxy_tau_12_mpa,calculix_max_matrix_tension_hashin,calculix_max_matrix_compression_hashin,calculix_max_matrix_stress_ratio_abs,calculix_max_shear_ratio_abs,criterion_interpretation
11l_0150,70.0,83.25,438.77,23.59,hemispherical,1.069,20.28,20.28,51.48,87.84,5,2,2,17.595999999999997,18,0.43689524509025296,0.47106569688026906,1.078212002016541,160.22147365220133,148.59923034852594,0.8555050953161902,97.50873013035469,cylinder,junction,junction,17,hoop_2_plus,87.84,942.1313937605381,-2.0722358250656274,97.50873013035469,0.5051896137308197,8.833286223536193,5.435575533358798,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0151,70.0,93.33,304.84,32.15,isotensoid_like,1.014,23.44,23.44,50.61,88.32,4,2,2,16.387999999999998,16,0.3358307495232709,0.39892692115857586,1.1878808647655799,208.43832823339915,175.47073483209365,0.698037717050241,102.06791920927154,cylinder,right_dome,left_dome,5,helical_3_plus,69.22860699199414,797.8538423171517,101.22607905811732,102.06791920927154,0.0,10.063031071137331,3.2870229805696183,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0152,70.0,90.01,371.05,30.44,variable_contour,1.125,22.11,22.11,49.33,86.52,4,1,2,14.143999999999998,14,0.37811059313992407,0.568656759626592,1.5039429467033054,185.13102057972682,123.0971035075103,0.8145966523248996,96.96549699025763,cylinder,left_dome,cylinder,3,helical_2_plus,22.11,1137.313519253184,-10.30860556754677,96.96549699025763,13.751877719601978,9.846618350906793,4.506631899254794,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0153,70.0,91.62,324.32,26.04,hemispherical,1.018,21.97,21.97,48.85,87.13,5,2,3,20.874000000000002,20,0.3631052913610936,0.4047129522457857,1.1145884179454575,192.78154757152194,172.96209476757343,0.6541505903612806,66.51981729896036,cylinder,left_dome,cylinder,16,hoop_1_minus,-87.13,809.4259044915714,-37.61756531099471,66.51981729896036,0.053309983256348115,7.799506523106589,3.163574570883946,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0154,70.0,78.09,510.2,27.51,isotensoid_like,1.06,24.2,24.2,37.06,89.48,4,2,3,17.796,18,0.2963890279534697,0.4362690133299286,1.4719472456261733,236.1760841261281,160.45145967555223,0.4894600243334463,40.87037690932191,cylinder,left_dome,cylinder,14,hoop_1_minus,-89.48,872.5380266598572,-4.79585969993197,40.87037690932191,3.2129339156945407,6.092459130608163,2.3811199986097287,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0155,70.0,77.32,513.54,24.88,variable_contour,1.031,13.52,13.52,52.88,87.48,4,2,3,18.175999999999995,18,0.24650965924815135,0.6873176093273877,2.788197474385751,283.96453191123766,101.8452008940995,0.579330710016679,137.35036401221222,cylinder,left_dome,boss,9,transition_1_plus,87.43744126687687,1374.6352186547754,-93.51003457355507,137.35036401221222,1.0149116333207753,11.711717656061392,3.6402465988558914,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0156,70.0,93.54,340.04,32.31,hemispherical,1.149,19.84,19.84,36.02,89.33,5,1,2,16.189999999999998,16,0.4712129072176241,0.7042620434540042,1.4945729046610117,148.5528068688308,99.39482136037016,0.8852869460597445,145.05889658531123,cylinder,left_dome,left_dome,16,hoop_2_minus,-89.33,1408.5240869080085,55.44485076422988,145.05889658531123,6.9162943037929745,10.499923759270537,6.56291539728336,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0157,70.0,91.24,347.74,29.61,isotensoid_like,1.068,22.42,22.42,48.98,87.04,4,2,2,12.692,16,0.5377076464759647,0.6122718367361524,1.1386705038488245,130.182266253357,114.32830288773391,1.0199599856251294,133.92875912087487,cylinder,right_dome,junction,13,hoop_1_plus,87.04,1224.5436734723048,1.8764005406312136,133.92875912087487,0.17220126029813596,11.338762703514973,4.053801638309507,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0158,70.0,78.46,516.33,24.05,variable_contour,1.133,21.43,21.43,50.48,89.2,4,2,2,13.496000000000002,16,0.41972042999601394,0.6157002594859349,1.4669294499002161,166.77768104036485,113.69168507163685,0.7545798121372643,118.25714503724068,cylinder,cylinder,cylinder,14,hoop_1_minus,-89.2,1231.4005189718698,-13.651852585557396,118.25714503724068,0.05303427076374754,10.716013024741017,3.986272604283788,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0159,70.0,80.27,459.79,26.53,hemispherical,1.014,25.06,25.06,34.05,89.03,5,2,3,21.999999999999996,20,0.23920228712715175,0.3289163926784028,1.3750553835781767,292.6393423771504,212.82004046676485,0.42565579117881336,56.886817638746834,cylinder,cylinder,cylinder,16,hoop_1_minus,-89.03,657.8327853568055,-9.814627021621687,56.886817638746834,0.07727866019824424,6.997274477013561,2.8151388037946865,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0160,70.0,81.66,459.55,24.99,isotensoid_like,1.067,23.0,23.0,42.93,88.9,4,1,3,20.358,16,0.2341502062548982,0.3402061367912505,1.4529397271634208,298.9533988443184,205.75760525728492,0.5768867328548861,46.69405528798759,cylinder,left_dome,cylinder,3,helical_2_plus,23.0,680.412273582501,-3.5435233524090393,46.69405528798759,0.014284149653339321,6.830976076163876,2.237103233675111,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0161,70.0,80.12,472.45,28.37,variable_contour,1.035,23.96,23.96,37.96,87.59,4,2,3,15.973999999999997,18,0.3924163341584912,0.5324509050670397,1.3568520439110738,178.38197319209456,131.46751997949266,0.6787995821951635,90.02033615023487,cylinder,right_dome,cylinder,14,hoop_1_minus,-87.59,1064.9018101340794,-42.332459723519676,90.02033615023487,2.714674119477652,9.446150213270538,3.383675435923023,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0162,70.0,95.45,304.26,28.4,hemispherical,1.055,22.88,22.88,34.56,88.88,5,2,2,14.415999999999999,18,0.5876246604986116,0.5946302714340277,1.0119219144572178,119.12365954928366,117.72020928431033,1.2706081035290464,143.489888793227,cylinder,right_dome,cylinder,18,hoop_2_minus,-88.88,1189.2605428680554,-1.3685357133098004,143.489888793227,0.0,11.477455390117209,4.150965073452625,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0163,70.0,91.77,331.06,29.79,isotensoid_like,1.033,25.84,25.84,38.77,87.08,4,2,2,18.364000000000004,16,0.39451021805120656,0.4199242668022134,1.0644192408413313,177.43520141451484,166.69672494295352,0.6725093403716889,64.83230828570461,cylinder,right_dome,junction,13,hoop_1_plus,87.08,839.8485336044268,23.441575627252888,64.83230828570461,0.0,7.809694657218928,2.7951385558922404,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0164,70.0,79.48,469.19,25.44,variable_contour,1.011,12.11,12.11,52.39,88.14,4,1,2,14.760000000000005,14,0.45614517604043037,0.7103862895158523,1.5573688527901637,153.459915125345,98.53793778552078,0.9143034319714908,422.3334507903861,cylinder,left_dome,left_dome,14,hoop_2_minus,-88.14,1420.7725790317045,29.899068078549828,422.3334507903861,0.19620091076345947,19.98327656111522,6.336849897915451,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0165,70.0,91.0,346.91,29.17,hemispherical,1.056,22.07,22.07,52.61,86.58,5,2,3,22.374,20,0.23471659498056788,0.3799143345923264,1.6186087507948868,298.23200189912126,184.25206323187228,0.5681393589251618,58.004439073158004,cylinder,left_dome,left_dome,17,hoop_2_plus,86.58,759.8286691846528,9.478478222887354,58.004439073158004,0.26155822874327816,7.612275873460813,3.184673956198841,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0166,70.0,90.34,356.94,26.0,isotensoid_like,1.069,14.67,14.67,41.21,89.24,4,2,3,19.418000000000003,18,0.35458237567141004,0.794418285823147,2.240433649074908,197.41533929161977,88.11478946191247,0.6429313098961865,245.6357336846242,cylinder,left_dome,left_dome,16,hoop_2_minus,-89.24,1588.836571646294,50.376279839631344,245.6357336846242,0.9472636086767243,14.388777430571988,6.368037531527009,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0167,70.0,84.36,435.76,23.65,variable_contour,1.135,18.86,18.86,36.79,87.02,4,2,3,22.058,18,0.3032424168575073,0.33110680519962815,1.0918881620548957,230.8384187324717,211.41214526773675,0.5277557860033494,80.6808350543325,cylinder,junction,left_dome,9,transition_1_plus,87.43744126687687,662.2136103992563,68.13567753680633,80.6808350543325,0.3442285475379858,8.260173301031015,3.528508479693209,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0168,70.0,78.82,506.98,23.67,hemispherical,1.104,24.79,24.79,38.19,89.42,5,1,2,15.352,16,0.41869178485292924,0.5353778295272247,1.2786919851204697,167.1874217082821,130.748783642787,0.7356139620841433,176.79626545622054,cylinder,junction,junction,14,hoop_1_minus,-89.42,1070.7556590544493,-6.850930775230209,176.79626545622054,0.09345427694284505,12.162638226864965,5.408863488437082,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0169,70.0,93.62,334.89,32.56,isotensoid_like,1.118,14.09,14.09,53.44,88.4,4,2,2,17.616,16,0.35638922752247487,1.02008195244628,2.8622693214877013,196.41446652757094,68.62193751407082,0.629440105983843,748.7034550048672,cylinder,boss,left_dome,16,hoop_2_minus,-88.4,2040.1639048925601,24.496689637953683,748.7034550048672,0.6991341369414943,26.188468106850614,9.586849867887752,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0170,70.0,92.95,330.45,28.97,variable_contour,1.066,17.75,17.75,51.37,88.82,4,2,2,13.716000000000001,16,0.4974413710573083,0.5978693946986723,1.201889166210492,140.72010104671324,117.0824274008543,0.9552415710688779,220.47712134335958,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.82,1195.7387893973446,25.657168139308194,220.47712134335958,11.096570090094547,12.946678901944878,7.270531394148227,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0171,70.0,79.73,488.93,24.78,hemispherical,1.077,16.44,16.44,41.17,88.92,5,2,3,24.050000000000004,20,0.2232428514429783,0.5164012088665318,2.3131813875725977,313.55987234323476,135.55351691303278,0.4105004415256789,146.52988411153478,cylinder,boss,left_dome,18,hoop_2_minus,-88.92,1032.8024177330637,-46.843821980753916,146.52988411153478,4.160164535760002,10.85304660971552,5.361087893224401,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0172,70.0,87.17,394.09,28.72,isotensoid_like,1.081,23.51,23.51,42.68,89.46,4,1,3,15.092000000000002,16,0.39096211866020164,0.5170932320004429,1.3226172238182134,179.04547949526375,135.37210635922622,0.6612624810588501,78.88487618019043,cylinder,left_dome,cylinder,12,hoop_1_minus,-89.46,1034.1864640008857,-5.206883853897083,78.88487618019043,0.045417962359632746,8.8069315504822,3.15312153838764,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0173,70.0,91.52,354.53,31.29,variable_contour,1.116,12.75,12.75,51.07,87.31,4,2,3,21.006000000000004,18,0.3050705195037184,0.8765823387162249,2.873376097245413,229.4551440561165,79.85559018051472,0.5216451621919975,376.87470196693465,cylinder,left_dome,left_dome,15,hoop_2_plus,87.31,1753.16467743245,-7.348711244230342,376.87470196693465,0.751699428073863,18.447346549454892,6.521586042603363,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0174,70.0,77.96,518.74,23.94,hemispherical,1.095,21.13,21.13,52.48,88.99,5,2,2,15.580000000000002,18,0.3247640157693321,0.5078160907044839,1.5636464203139022,215.54112094031507,137.84517915312668,0.5736764458374909,90.98596363253085,cylinder,junction,junction,16,hoop_1_minus,-88.99,1015.6321814089677,9.156178013530376,90.98596363253085,0.0,8.976938721284107,4.6853337580697705,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0175,70.0,76.37,546.27,21.5,isotensoid_like,1.11,19.73,19.73,34.45,87.32,4,2,2,15.907999999999998,16,0.3322566623614735,0.44746808986986414,1.3467543034036986,210.68050073844594,156.4357360551853,0.5453384024788092,73.12837172837459,cylinder,boss,junction,14,hoop_1_minus,-87.32,894.9361797397282,4.280721826119201,73.12837172837459,5.382265803344302,7.4427598415672405,4.211139711423568,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0176,70.0,79.78,499.07,26.34,variable_contour,1.152,12.5,12.5,52.45,87.65,4,1,2,14.588000000000003,14,0.34243920086436996,1.043016322987155,3.0458438179811744,204.4158490713361,67.11304363820783,0.687130044764858,523.7291509900069,cylinder,left_dome,left_dome,14,hoop_2_minus,-87.65,2086.03264597431,-53.5587303184729,523.7291509900069,0.7047433867131749,22.1213545413756,7.405816444641535,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0177,70.0,83.36,438.17,26.52,hemispherical,1.072,21.47,21.47,46.42,88.69,5,2,3,20.019999999999996,20,0.2474609897118402,0.3821279781460651,1.5441948187107792,282.8728684933839,183.18470251671317,0.5600811489724823,60.07611176262207,cylinder,left_dome,left_dome,17,hoop_2_plus,88.69,764.2559562921301,-7.344926391428217,60.07611176262207,0.17235768545315308,7.627574954155827,3.659792765755489,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0178,70.0,80.57,472.29,23.55,isotensoid_like,1.057,18.08,18.08,32.75,87.63,4,2,3,20.574,18,0.28542457739616595,0.4241331981371704,1.4859729390033518,245.2486770361083,165.0424920931586,0.46033737942184355,36.50829876945492,cylinder,left_dome,left_dome,16,hoop_2_minus,-87.63,848.2663962743408,-60.82456152366402,36.50829876945492,4.0664788328696195,5.910011353957493,3.064988892579202,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0179,70.0,81.88,439.54,27.0,variable_contour,1.018,16.85,16.85,38.04,88.08,4,2,3,20.714,18,0.2444755421365252,0.6738390486373877,2.756263643997109,286.32721043689975,103.88237390152945,0.5258145698767324,58.14709269989719,cylinder,left_dome,boss,17,hoop_3_plus,88.08,1347.6780972747756,-26.557983084290843,58.14709269989719,0.16346643254789384,7.623298174308984,3.0516428822181614,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0180,70.0,82.15,449.23,26.53,hemispherical,1.052,20.34,20.34,53.17,88.81,5,1,2,12.410000000000004,16,0.4434682629815776,0.6002473440732246,1.3535294274218668,157.8466957914143,116.61859180414909,0.807918560546189,128.10603847682214,cylinder,left_dome,cylinder,14,hoop_1_minus,-88.81,1200.494688146449,-14.648553032707849,128.10603847682214,3.2812730166143136,10.957758689105582,5.056121145787647,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0181,70.0,76.89,532.13,25.91,isotensoid_like,1.074,19.21,19.21,44.38,88.07,4,2,2,17.220000000000002,16,0.27752904261981065,0.5748723171186174,2.0713951653201925,252.22585477619214,121.76616948760886,0.5503406841729119,66.57212826789562,cylinder,junction,left_dome,15,hoop_2_plus,88.07,1149.7446342372348,38.622671224348885,66.57212826789562,0.7969649347451909,7.930802024220361,2.6852693900236946,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0182,70.0,82.75,430.72,29.65,variable_contour,1.023,20.13,20.13,48.29,86.72,4,2,2,13.980000000000002,16,0.5187662096543615,0.6427866145942003,1.2390680091181534,134.93554263420302,108.90083646840084,1.0223160531868023,126.77668441841358,cylinder,left_dome,junction,14,hoop_1_minus,-86.72,1285.5732291884005,3.3177928051663352,126.77668441841358,1.0802894070231592,10.431623484245563,5.485425519658024,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0183,70.0,90.23,336.63,26.72,hemispherical,1.015,18.99,18.99,33.56,87.15,5,2,3,19.257999999999996,20,0.3737132369248519,0.41374653412381485,1.1071230377826113,187.3093941654412,169.185707254897,0.6723602909513948,91.81773199514738,cylinder,right_dome,cylinder,16,hoop_1_minus,-87.15,827.4930682476297,-26.131413309393047,91.81773199514738,7.469507895277876,9.142402454553944,3.1594388042118755,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
